category,subcategory,rank,keyword,affinity
Society,Marriage,4,the bible,0.487012987012987
Society,Marriage,4,cc arvindkejriwal,0.487012987012987
Society,Marriage,4,religious attendance,0.487012987012987
Society,Marriage,4,while buyi,0.487012987012987
Society,Marriage,4,tax exemption,0.487012987012987
Society,Marriage,4,a gay wedding,0.487012987012987
Society,Marriage,4,orn ginger lynn porn,0.487012987012987
Society,Marriage,4,chair or khursi dialogue,0.487012987012987
Society,Marriage,4,a racist isnt supp,0.487012987012987
Society,Marriage,4,american thinker,0.487012987012987
Society,Marriage,4,lesbian marriage sex,0.487012987012987
Society,Marriage,4,oral sex,0.487012987012987
Society,Marriage,4,alcohol makes your marriage better,0.3246753246753247
Society,Marriage,4,a christmas sweater vest suddenly im,0.3246753246753247
Fashion,Jewellery,3,diamond batteries,10.947368421052632
Fashion,Jewellery,3,nuclear waste,10.947368421052632
Fashion,Jewellery,3,men and womens,8.736842105263158
Fashion,Jewellery,3,handmade stone sterling silver pearl and gemsto,8.736842105263158
Fashion,Jewellery,3,a diamond,3.8947368421052633
Fashion,Jewellery,3,a personal favorite,2.4210526315789473
Fashion,Jewellery,3,hop druzy jewelry wedding bridal,2.4210526315789473
Fashion,Jewellery,3,peoples ashes,1.8947368421052633
Fashion,Jewellery,3,gold kendra scott ring,1.789473684210526
Fashion,Jewellery,3,necklace ughh,1.789473684210526
Fashion,Jewellery,3,12daysofshespeaks giveaway,1.4736842105263157
Fashion,Jewellery,3,a my story diamond necklace,1.4736842105263157
Fashion,Jewellery,3,nice feet,1.368421052631579
Fashion,Jewellery,3,lesbian movie babe diamond kitty,1.368421052631579
Fashion,Jewellery,3,a black diamond,0.9473684210526316
Fashion,Jewellery,3,jewelry cts mm,0.8421052631578947
Fashion,Jewellery,3,natural black diamond ring certified aa grade value,0.8421052631578947
Fashion,Jewellery,3,a gold necklace,0.8421052631578947
Fashion,Jewellery,3,diamond foxx,0.8421052631578947
Fashion,Jewellery,3,dunk high prm sb aqua chrome black diamond supply mens shoes s,0.8421052631578947
Fashion,Jewellery,3,the necklace wren,0.7368421052631579
Fashion,Jewellery,3,a few weeks,0.7368421052631579
Fashion,Jewellery,3,black diamond athletes,0.631578947368421
Fashion,Jewellery,3,the loss,0.631578947368421
Fashion,Jewellery,3,bright smile big heart,0.631578947368421
Fashion,Jewellery,3,radioactive diamonds,0.5263157894736842
Fashion,Jewellery,3,12daysofshespeaks day giveaway,0.5263157894736842
Fashion,Jewellery,3,a diamond pendant,0.5263157894736842
Fashion,Jewellery,3,battery life nuclear,0.5263157894736842
Fashion,Jewellery,3,box p,0.42105263157894735
Fashion,Jewellery,3,timeless fine jewelry,0.42105263157894735
Fashion,Jewellery,3,design businesscards,0.42105263157894735
Fashion,Jewellery,3,jewelry gordons ctw carat,0.42105263157894735
Fashion,Jewellery,3,happy birthday,0.42105263157894735
Fashion,Jewellery,3,wg ct diamond engagement ring w receipt,0.42105263157894735
Fashion,Jewellery,3,professional red diamond business card knp,0.42105263157894735
Fashion,Jewellery,3,tyra banks million heavenly fantasy bra,0.42105263157894735
Fashion,Jewellery,3,the states,0.42105263157894735
Fashion,Jewellery,3,giveaway holstedjewelers,0.42105263157894735
Fashion,Jewellery,3,found love,0.42105263157894735
Fashion,Jewellery,3,super shiny,0.42105263157894735
Fashion,Jewellery,3,the center,0.42105263157894735
Fashion,Jewellery,3,viral scientists,0.42105263157894735
Fashion,Jewellery,3,gold diamond hoop earrings,0.42105263157894735
Fashion,Jewellery,3,a video,0.42105263157894735
Fashion,Jewellery,3,jewelry tiffany co etoile diamond platinum ring size retail,0.42105263157894735
Fashion,Jewellery,3,jewelry cts mm natural black diamond ring certified aa grade,0.42105263157894735
Fashion,Jewellery,3,the letters,0.42105263157894735
Fashion,Jewellery,3,carat pear,0.42105263157894735
Fashion,Jewellery,3,diamond 10x platinum certification,0.42105263157894735
Technology & Computing,Email,5,china blasts petty taiwan call,3.508771929824561
Technology & Computing,Email,5,jason chaffetz isn t,2.954755309325946
Technology & Computing,Email,5,clinton email investigation,2.954755309325946
Technology & Computing,Email,5,the email,1.662049861495845
Technology & Computing,Email,5,email address,1.569713758079409
Technology & Computing,Email,5,a look,1.569713758079409
Technology & Computing,Email,5,private email,1.569713758079409
Technology & Computing,Email,5,details onlinegeek12com,1.477377654662973
Technology & Computing,Email,5,queue limit,1.10803324099723
Technology & Computing,Email,5,date email api exceeded,1.10803324099723
Technology & Computing,Email,5,gop rep chaffetz reported,0.9233610341643583
Technology & Computing,Email,5,backstage mt,0.9233610341643583
Technology & Computing,Email,5,using illegal private email server imwithher trumpleaks p2 ctl,0.9233610341643583
Technology & Computing,Email,5,email list,0.9233610341643583
Technology & Computing,Email,5,text me now,0.8310249307479225
Technology & Computing,Email,5,a new contact info email,0.7386888273314866
Technology & Computing,Email,5,world leaders,0.7386888273314866
Technology & Computing,Email,5,enormous bribes,0.6463527239150507
Technology & Computing,Email,5,a woman president,0.6463527239150507
Technology & Computing,Email,5,hourly rates,0.6463527239150507
Technology & Computing,Email,5,intersectional approaches,0.6463527239150507
Technology & Computing,Email,5,articles projects orgs,0.6463527239150507
Technology & Computing,Email,5,parole office,0.6463527239150507
Technology & Computing,Email,5,north carolina both mccrory,0.6463527239150507
Technology & Computing,Email,5,don t worry,0.6463527239150507
Technology & Computing,Email,5,a secretary,0.6463527239150507
Technology & Computing,Email,5,new fake amazon email scam is incredibly easy,0.6463527239150507
Technology & Computing,Email,5,forward rss,0.6463527239150507
Technology & Computing,Email,5,a gift,0.6463527239150507
Technology & Computing,Email,5,trump warns,0.6463527239150507
Technology & Computing,Email,5,government business,0.6463527239150507
Technology & Computing,Email,5,the case,0.6463527239150507
Technology & Computing,Email,5,email address dob and order number,0.6463527239150507
Technology & Computing,Email,5,email popuppartympl,0.554016620498615
Technology & Computing,Email,5,the ungrateful doesnt,0.554016620498615
Technology & Computing,Email,5,email marketing,0.554016620498615
Technology & Computing,Email,5,11pm secret guest,0.554016620498615
Technology & Computing,Email,5,backstage mg,0.554016620498615
Technology & Computing,Email,5,popup party,0.554016620498615
Technology & Computing,Email,5,holiday panties,0.46168051708217916
Technology & Computing,Email,5,marketing making a roi,0.46168051708217916
Technology & Computing,Email,5,the email infocom,0.46168051708217916
Technology & Computing,Email,5,email infocom or call,0.46168051708217916
Technology & Computing,Email,5,email and persona,0.46168051708217916
Technology & Computing,Email,5,cheat sheet,0.46168051708217916
Technology & Computing,Email,5,business size,0.46168051708217916
Technology & Computing,Email,5,jill stein,0.46168051708217916
Technology & Computing,Email,5,the dance floor dirtypanties dm,0.46168051708217916
Technology & Computing,Email,5,com google email socialmedia web grandparents internet guide,0.46168051708217916
Technology & Computing,Email,5,a business,0.46168051708217916
Technology & Computing,Animation,5,a rare gift,3.8181818181818183
Technology & Computing,Animation,5,football season ain,3.8181818181818183
Technology & Computing,Animation,5,old photos,2.909090909090909
Technology & Computing,Animation,5,a fairytale christmas coke commercial noh,1.7272727272727273
Technology & Computing,Animation,5,ng cocac,1.6363636363636365
Technology & Computing,Animation,5,a video,1.4545454545454546
Technology & Computing,Animation,5,anime feet,1.090909090909091
Technology & Computing,Animation,5,hentai foot fetish and anime feet,1.090909090909091
Technology & Computing,Animation,5,the animation,1.090909090909091
Technology & Computing,Animation,5,animation final,1.0
Technology & Computing,Animation,5,a lot,0.9090909090909091
Technology & Computing,Animation,5,yo ungrateful ass,0.9090909090909091
Technology & Computing,Animation,5,na accept any,0.9090909090909091
Technology & Computing,Animation,5,favorite anime,0.8181818181818182
Technology & Computing,Animation,5,ex boyfriend,0.7272727272727273
Technology & Computing,Animation,5,bella hadid,0.7272727272727273
Technology & Computing,Animation,5,minkah fitzpatrick,0.6363636363636364
Technology & Computing,Animation,5,money playing football,0.6363636363636364
Technology & Computing,Animation,5,a animation,0.6363636363636364
Technology & Computing,Animation,5,acceptable character animation,0.5454545454545455
Technology & Computing,Animation,5,the anime,0.5454545454545455
Technology & Computing,Animation,5,biowares idea,0.5454545454545455
Technology & Computing,Animation,5,anime girls,0.5454545454545455
Technology & Computing,Animation,5,facial animation,0.5454545454545455
Technology & Computing,Animation,5,a sequel,0.5454545454545455
Technology & Computing,Animation,5,free anime porn videos,0.45454545454545453
Technology & Computing,Animation,5,stupid animation,0.45454545454545453
Technology & Computing,Animation,5,anime porn,0.45454545454545453
Technology & Computing,Animation,5,hot big boobs anime girl hentai ecchi porn,0.45454545454545453
Technology & Computing,Animation,5,the old emojis,0.45454545454545453
Technology & Computing,Animation,5,free anime porn,0.45454545454545453
Technology & Computing,Animation,5,cartoon research,0.45454545454545453
Technology & Computing,Animation,5,naked anime girls,0.36363636363636365
Technology & Computing,Animation,5,super hot naked anime girls,0.36363636363636365
Technology & Computing,Animation,5,the anime adaptation weve all been waiting,0.36363636363636365
Technology & Computing,Animation,5,impromptu picnic,0.36363636363636365
Technology & Computing,Animation,5,anime sex,0.36363636363636365
Technology & Computing,Animation,5,man i dont,0.36363636363636365
Technology & Computing,Animation,5,twitter andrew,0.36363636363636365
Technology & Computing,Animation,5,andreea porn,0.36363636363636365
Technology & Computing,Animation,5,sexy anime graphics,0.36363636363636365
Technology & Computing,Animation,5,dragonball animation,0.36363636363636365
Technology & Computing,Animation,5,restraining order,0.36363636363636365
Technology & Computing,Animation,5,this anime,0.36363636363636365
Technology & Computing,Animation,5,animation animation,0.27272727272727276
Technology & Computing,Animation,5,sexy girls,0.27272727272727276
Technology & Computing,Animation,5,anipoke pokeani,0.27272727272727276
Technology & Computing,Animation,5,anime sex flash game,0.27272727272727276
Technology & Computing,Animation,5,teeth strums guitar,0.27272727272727276
Technology & Computing,Animation,5,naked girls,0.27272727272727276
Food & Drink,Coffee/Tea,6,starbucks coffee,8.61111111111111
Food & Drink,Coffee/Tea,6,the smell,6.319444444444445
Food & Drink,Coffee/Tea,6,new beginnings,6.041666666666667
Food & Drink,Coffee/Tea,6,warm coffee fresh roses,5.972222222222222
Food & Drink,Coffee/Tea,6,green tea,2.013888888888889
Food & Drink,Coffee/Tea,6,gift present deer elk 90cm coffee table cotton linen cloth cover t,1.597222222222222
Food & Drink,Coffee/Tea,6,a cup,1.4583333333333333
Food & Drink,Coffee/Tea,6,iced coffee,1.3194444444444444
Food & Drink,Coffee/Tea,6,a coffee shop,1.25
Food & Drink,Coffee/Tea,6,black coffee,1.25
Food & Drink,Coffee/Tea,6,a coffee,1.1805555555555556
Food & Drink,Coffee/Tea,6,oh coffee,1.1805555555555556
Food & Drink,Coffee/Tea,6,the coffee shop,1.1805555555555556
Food & Drink,Coffee/Tea,6,the coffee,1.0416666666666665
Food & Drink,Coffee/Tea,6,favorite tea,0.8333333333333334
Food & Drink,Coffee/Tea,6,straight game,0.8333333333333334
Food & Drink,Coffee/Tea,6,bad alright,0.7638888888888888
Food & Drink,Coffee/Tea,6,true today,0.7638888888888888
Food & Drink,Coffee/Tea,6,a notch,0.7638888888888888
Food & Drink,Coffee/Tea,6,last night,0.7638888888888888
Food & Drink,Coffee/Tea,6,the music industry,0.7638888888888888
Food & Drink,Coffee/Tea,6,phyllis hyman,0.7638888888888888
Food & Drink,Coffee/Tea,6,hot tea,0.7638888888888888
Food & Drink,Coffee/Tea,6,type coffee,0.6944444444444444
Food & Drink,Coffee/Tea,6,a canteen crews,0.625
Food & Drink,Coffee/Tea,6,the standard,0.625
Food & Drink,Coffee/Tea,6,the caloric difference,0.625
Food & Drink,Coffee/Tea,6,such groups,0.625
Food & Drink,Coffee/Tea,6,hot coffee soup,0.625
Food & Drink,Coffee/Tea,6,drink coffee,0.5555555555555556
Food & Drink,Coffee/Tea,6,coffee and espresso,0.5555555555555556
Food & Drink,Coffee/Tea,6,dunkin donuts and poptarts,0.4861111111111111
Food & Drink,Coffee/Tea,6,mason jar,0.4166666666666667
Food & Drink,Coffee/Tea,6,a day,0.4166666666666667
Food & Drink,Coffee/Tea,6,drinking coffee,0.4166666666666667
Food & Drink,Coffee/Tea,6,a link,0.4166666666666667
Food & Drink,Coffee/Tea,6,sale coffee procizion ad,0.3472222222222222
Food & Drink,Coffee/Tea,6,a lot,0.3472222222222222
Food & Drink,Coffee/Tea,6,hot coffee,0.3472222222222222
Food & Drink,Coffee/Tea,6,coffee production areas,0.3472222222222222
Food & Drink,Coffee/Tea,6,climate change,0.3472222222222222
Food & Drink,Coffee/Tea,6,coffee products flash,0.3472222222222222
Food & Drink,Coffee/Tea,6,coffee shops,0.3472222222222222
Food & Drink,Coffee/Tea,6,morning coffee,0.3472222222222222
Food & Drink,Coffee/Tea,6,sweepstakes holidays,0.3472222222222222
Food & Drink,Coffee/Tea,6,the morning,0.3472222222222222
Food & Drink,Coffee/Tea,6,the struggle,0.3472222222222222
Food & Drink,Coffee/Tea,6,love coffee,0.3472222222222222
Food & Drink,Coffee/Tea,6,last month,0.2777777777777778
Food & Drink,Coffee/Tea,6,itsfoodporn starbucks coffee,0.2777777777777778
Family & Parenting,Babies & Toddler,7,a toddler playing,21.205007824726135
Family & Parenting,Babies & Toddler,7,a gun youre alw,18.9358372456964
Family & Parenting,Babies & Toddler,7,a month,18.9358372456964
Family & Parenting,Babies & Toddler,7,like watching,18.9358372456964
Family & Parenting,Babies & Toddler,7,towel infant feeding bibs,4.225352112676056
Family & Parenting,Babies & Toddler,7,boys girls waterproof saliva dribble,4.225352112676056
Family & Parenting,Babies & Toddler,7,toddler baby kid,4.225352112676056
Family & Parenting,Babies & Toddler,7,baby groot,3.2081377151799684
Family & Parenting,Babies & Toddler,7,bill maher,2.8169014084507045
Family & Parenting,Babies & Toddler,7,donald trump its,2.5821596244131455
Family & Parenting,Babies & Toddler,7,hot bikini bod,2.190923317683881
Family & Parenting,Babies & Toddler,7,a toddler,2.190923317683881
Family & Parenting,Babies & Toddler,7,display photos,2.112676056338028
Family & Parenting,Babies & Toddler,7,baby mama sophia momodu puts,2.112676056338028
Family & Parenting,Babies & Toddler,7,life talaga kisses ourluckysunday,2.0344287949921753
Family & Parenting,Babies & Toddler,7,a baby,1.5649452269170578
Family & Parenting,Babies & Toddler,7,a gun htt,1.2519561815336464
Family & Parenting,Babies & Toddler,7,baby sluts,1.2519561815336464
Family & Parenting,Babies & Toddler,7,a gun,1.1737089201877933
Family & Parenting,Babies & Toddler,7,letting anything stop her,1.0954616588419406
Family & Parenting,Babies & Toddler,7,sa n guys,1.0954616588419406
Family & Parenting,Babies & Toddler,7,a family,1.0954616588419406
Family & Parenting,Babies & Toddler,7,baby girl ang cute mu talga kisses ourluckysunday,1.0954616588419406
Family & Parenting,Babies & Toddler,7,dress velvet holiday set euc,1.0172143974960877
Family & Parenting,Babies & Toddler,7,at this cute baby squirrel,1.0172143974960877
Family & Parenting,Babies & Toddler,7,coffee baby groot,1.0172143974960877
Family & Parenting,Babies & Toddler,7,american girl,1.0172143974960877
Family & Parenting,Babies & Toddler,7,kids girl cartoon mickey cat child soft casual sandals flats jelly shoes,1.0172143974960877
Family & Parenting,Babies & Toddler,7,bitty baby girls sz,1.0172143974960877
Family & Parenting,Babies & Toddler,7,toddler kids toys,0.7824726134585289
Family & Parenting,Babies & Toddler,7,the right way,0.7042253521126761
Family & Parenting,Babies & Toddler,7,kids baby daddies,0.7042253521126761
Family & Parenting,Babies & Toddler,7,a retweet,0.6259780907668232
Family & Parenting,Babies & Toddler,7,a firearm,0.5477308294209703
Family & Parenting,Babies & Toddler,7,the correct reaction,0.5477308294209703
Family & Parenting,Babies & Toddler,7,jungkook baby,0.4694835680751174
Family & Parenting,Babies & Toddler,7,the baby,0.4694835680751174
Family & Parenting,Babies & Toddler,7,asian elephant,0.4694835680751174
Family & Parenting,Babies & Toddler,7,baby kind,0.4694835680751174
Family & Parenting,Babies & Toddler,7,is gon na be such a good movie i already know like baby groot literally murdered someone,0.4694835680751174
Family & Parenting,Babies & Toddler,7,the whole family,0.4694835680751174
Family & Parenting,Babies & Toddler,7,cute baby,0.4694835680751174
Family & Parenting,Babies & Toddler,7,baby showers,0.4694835680751174
Family & Parenting,Babies & Toddler,7,protected at all costs,0.39123630672926446
Family & Parenting,Babies & Toddler,7,the one,0.39123630672926446
Family & Parenting,Babies & Toddler,7,baby clothes,0.39123630672926446
Family & Parenting,Babies & Toddler,7,a safe birth,0.39123630672926446
Family & Parenting,Babies & Toddler,7,a healthy baby,0.39123630672926446
Family & Parenting,Babies & Toddler,7,babys shoulder,0.39123630672926446
Family & Parenting,Babies & Toddler,7,the cutest knet,0.39123630672926446
Society,Weddings,4,glee wedding,4.906771344455349
Society,Weddings,4,wedding date,4.710500490677134
Society,Weddings,4,the wedding,4.36702649656526
Society,Weddings,4,a touching gift behin,3.9254170755642788
Society,Weddings,4,s daughter,3.7782139352306183
Society,Weddings,4,wedding day,3.2875368007850834
Society,Weddings,4,a wedding,2.747791952894995
Society,Weddings,4,world s most awkward wedding proposal,2.6987242394504416
Society,Weddings,4,revenge blowjob ends,2.6987242394504416
Society,Weddings,4,guccimane and keyshiakaoir,2.2080471050049066
Society,Weddings,4,gucci mane,1.7664376840039255
Society,Weddings,4,guccis wedding,1.717369970559372
Society,Weddings,4,keyshia kaoir,1.5701668302257115
Society,Weddings,4,real life,1.422963689892051
Society,Weddings,4,the intl players anthem video,1.422963689892051
Society,Weddings,4,the rest,1.0794896957801767
Society,Weddings,4,the disruptions,1.030421982335623
Society,Weddings,4,wedding song,1.030421982335623
Society,Weddings,4,the big fat wedding business,1.030421982335623
Society,Weddings,4,the economy https,0.9813542688910697
Society,Weddings,4,a man,0.9813542688910697
Society,Weddings,4,own vows,0.9322865554465163
Society,Weddings,4,candid wedding,0.8832188420019628
Society,Weddings,4,a wedding photographer,0.8832188420019628
Society,Weddings,4,wedding photography,0.7850834151128557
Society,Weddings,4,a rooftop later something,0.7360157016683023
Society,Weddings,4,wedding marriage,0.6869479882237487
Society,Weddings,4,wedding plans,0.6378802747791953
Society,Weddings,4,dress styles,0.5888125613346418
Society,Weddings,4,wedding photos,0.5888125613346418
Society,Weddings,4,second wedding,0.5888125613346418
Society,Weddings,4,hwasas face fjfjf,0.5888125613346418
Society,Weddings,4,wedding decor wedding bridal,0.5397448478900884
Society,Weddings,4,kiss iyam kiss london trip maineeffect bakitdawgovmadam,0.5397448478900884
Society,Weddings,4,a wedding planning guide,0.5397448478900884
Society,Weddings,4,wedding guests,0.49067713444553485
Society,Weddings,4,keira knightleys,0.49067713444553485
Society,Weddings,4,editing and web design services,0.49067713444553485
Society,Weddings,4,love actually character,0.49067713444553485
Society,Weddings,4,rehash ad,0.49067713444553485
Society,Weddings,4,wedding night,0.49067713444553485
Society,Weddings,4,a wedding ring,0.4416094210009814
Society,Weddings,4,husband doesn t,0.4416094210009814
Society,Weddings,4,young daughter,0.4416094210009814
Society,Weddings,4,the shin,0.4416094210009814
Society,Weddings,4,ronnies wedding,0.4416094210009814
Society,Weddings,4,wedding ring,0.4416094210009814
Society,Weddings,4,a tear,0.4416094210009814
Society,Weddings,4,festive stag,0.4416094210009814
Society,Weddings,4,jack branning,0.4416094210009814
Sports,Running/Jogging,2,theyre running out,6.721375537319266
Sports,Running/Jogging,2,free lush bath bombs,6.721375537319266
Sports,Running/Jogging,2,boy jimmy,4.259476357952325
Sports,Running/Jogging,2,the rise and fall,4.259476357952325
Sports,Running/Jogging,2,the kitchen,3.4779210629152013
Sports,Running/Jogging,2,bubble wrap,3.4779210629152013
Sports,Running/Jogging,2,the result,3.4779210629152013
Sports,Running/Jogging,2,injects jello,3.4779210629152013
Sports,Running/Jogging,2,a new mattress,3.048065650644783
Sports,Running/Jogging,2,the ball,1.7194216490816725
Sports,Running/Jogging,2,the running,1.5240328253223916
Sports,Running/Jogging,2,folding portable electric fitness,1.2895662368112544
Sports,Running/Jogging,2,treadmill motorized running machine stand,1.2895662368112544
Sports,Running/Jogging,2,the street,1.2504884720593983
Sports,Running/Jogging,2,the funniest thing that happened last night,1.0941774130519732
Sports,Running/Jogging,2,away from ailee is still,1.0941774130519732
Sports,Running/Jogging,2,eric nam and joshua running,1.0941774130519732
Sports,Running/Jogging,2,diary lakers,1.016021883548261
Sports,Running/Jogging,2,everything wh,0.8206330597889802
Sports,Running/Jogging,2,resting heart rate,0.8206330597889802
Sports,Running/Jogging,2,penn state,0.7815552950371238
Sports,Running/Jogging,2,the way,0.6252442360296991
Sports,Running/Jogging,2,the finish line,0.5861664712778429
Sports,Running/Jogging,2,clintonlose clin,0.5861664712778429
Sports,Running/Jogging,2,clintonfoundation soros,0.5861664712778429
Sports,Running/Jogging,2,recount nonsense,0.5861664712778429
Sports,Running/Jogging,2,a yearold man,0.5470887065259866
Sports,Running/Jogging,2,the half marathon,0.5470887065259866
Sports,Running/Jogging,2,the scms2016,0.5470887065259866
Sports,Running/Jogging,2,a sick giveaway,0.5080109417741305
Sports,Running/Jogging,2,a free car dream desk cash trip,0.5080109417741305
Sports,Running/Jogging,2,endomondo endorphins,0.4689331770222743
Sports,Running/Jogging,2,disney world,0.4689331770222743
Sports,Running/Jogging,2,successful https,0.4689331770222743
Sports,Running/Jogging,2,the house,0.4689331770222743
Sports,Running/Jogging,2,prokremlin afd,0.4298554122704181
Sports,Running/Jogging,2,a coincidence,0.4298554122704181
Sports,Running/Jogging,2,nefarious enterprises,0.4298554122704181
Sports,Running/Jogging,2,next year,0.4298554122704181
Sports,Running/Jogging,2,a big ball,0.3907776475185619
Sports,Running/Jogging,2,kitchen knives,0.3907776475185619
Sports,Running/Jogging,2,nike air max,0.3907776475185619
Sports,Running/Jogging,2,angry right,0.3907776475185619
Sports,Running/Jogging,2,a video,0.3907776475185619
Sports,Running/Jogging,2,a defensive,0.3907776475185619
Sports,Running/Jogging,2,turquoise colors size mens shoe,0.3907776475185619
Sports,Running/Jogging,2,pazhayavannarapettai running successful,0.3516998827667058
Sports,Running/Jogging,2,a lot,0.31262211801484957
Sports,Running/Jogging,2,a terrific candidate,0.31262211801484957
Sports,Running/Jogging,2,dont worry sm,0.31262211801484957
Society,Dating,4,ass bl,22.252301028695182
Society,Dating,4,the first month,22.252301028695182
Society,Dating,4,a date,13.021115322144016
Society,Dating,4,the enchanted forest,4.195993502977801
Society,Dating,4,biggest dating,2.8153762858689766
Society,Dating,4,not obsessed w the person dating then wyd,2.8153762858689766
Society,Dating,4,own jokes,1.705468327016784
Society,Dating,4,dating gawi retweet kesa,1.245262587980509
Society,Dating,4,marvoree sailinginpacificmall,1.245262587980509
Society,Dating,4,new tagline,1.245262587980509
Society,Dating,4,a girl,1.2181916621548459
Society,Dating,4,new dating site free,1.2181916621548459
Society,Dating,4,funniest dating,1.164049810503519
Society,Dating,4,will ever see,1.164049810503519
Society,Dating,4,ta act,1.1099079588521927
Society,Dating,4,the food,1.1099079588521927
Society,Dating,4,a kid,0.8662696264212236
Society,Dating,4,personal photographer fan,0.7038440714672441
Society,Dating,4,a man,0.676773145641581
Society,Dating,4,the city,0.6497022198159177
Society,Dating,4,playing somebody,0.6497022198159177
Society,Dating,4,unfinished video game,0.6497022198159177
Society,Dating,4,i date someone i,0.5955603681645912
Society,Dating,4,long term,0.5955603681645912
Society,Dating,4,the point,0.5955603681645912
Society,Dating,4,handle dating christian grey,0.5414185165132648
Society,Dating,4,a cute date,0.5414185165132648
Society,Dating,4,other girls,0.5143475906876015
Society,Dating,4,the person,0.5143475906876015
Society,Dating,4,the face,0.46020573903627504
Society,Dating,4,bachelor stars becca tilley and robert graham,0.46020573903627504
Society,Dating,4,time while,0.4331348132106118
Society,Dating,4,a bisexual woman,0.4331348132106118
Society,Dating,4,a new guy,0.3519220357336221
Society,Dating,4,pros and cons,0.32485110990795885
Society,Dating,4,the person youre,0.2977801840822956
Society,Dating,4,a real date,0.2977801840822956
Society,Dating,4,naked girls,0.2707092582566324
Society,Dating,4,the kid,0.24363833243096913
Society,Dating,4,movie date,0.2165674066053059
Society,Dating,4,a wrap,0.2165674066053059
Society,Dating,4,the homie,0.2165674066053059
Society,Dating,4,tastethefeeling tagahatidpasko,0.2165674066053059
Society,Dating,4,new jadine fans,0.2165674066053059
Society,Dating,4,a bisexual woman da,0.2165674066053059
Society,Dating,4,a dating app,0.18949648077964265
Society,Dating,4,la dating girl want,0.18949648077964265
Society,Dating,4,girl cant,0.18949648077964265
Society,Dating,4,me sure,0.18949648077964265
Society,Dating,4,a drink,0.18949648077964265
Sports,Football,2,college football,17.57862206871478
Sports,Football,2,draymond green,8.852935829849118
Sports,Football,2,a win,1.7087802217778587
Sports,Football,2,the steelers,1.5997091437920379
Sports,Football,2,playoff teams,1.5997091437920379
Sports,Football,2,giantspride football,1.5997091437920379
Sports,Football,2,penn state,1.5269950918014907
Sports,Football,2,the college football playoff,1.5269950918014907
Sports,Football,2,the nigeria women football league club owners nigeria women,1.145246318851118
Sports,Football,2,emergency meeting,1.145246318851118
Sports,Football,2,the football,1.0361752408652973
Sports,Football,2,a football field,0.9452826758771132
Sports,Football,2,much fun,0.9271041628794765
Sports,Football,2,nfl network,0.9271041628794765
Sports,Football,2,thursday night football,0.9271041628794765
Sports,Football,2,deshaun watson,0.8907471368842028
Sports,Football,2,a football game,0.8907471368842028
Sports,Football,2,the dr pepper challenge,0.8362115978912924
Sports,Football,2,lamar jackson,0.8362115978912924
Sports,Football,2,a m student,0.8362115978912924
Sports,Football,2,the acc title game,0.8362115978912924
Sports,Football,2,football team,0.7816760588983821
Sports,Football,2,football players definitely earn,0.7634975459007454
Sports,Football,2,the richest,0.7634975459007454
Sports,Football,2,verne lundquist and sec,0.7453190329031085
Sports,Football,2,a remarkable combination,0.7453190329031085
Sports,Football,2,memphis football,0.7271405199054717
Sports,Football,2,the nfl,0.6907834939101982
Sports,Football,2,a football,0.6544264679149245
Sports,Football,2,brazilian football team s plane,0.618069441919651
Sports,Football,2,chilling snapchat sent,0.618069441919651
Sports,Football,2,the state,0.5817124159243774
Sports,Football,2,penn state football,0.5817124159243774
Sports,Football,2,the sec football,0.527176876931467
Sports,Football,2,the football team,0.527176876931467
Sports,Football,2,the state title,0.5089983639338302
Sports,Football,2,colin kaepernick,0.49081985093619346
Sports,Football,2,snoop dogg,0.49081985093619346
Sports,Football,2,cedar hill,0.49081985093619346
Sports,Football,2,east lausanne trezevant whitehaven thats right memphis,0.49081985093619346
Sports,Football,2,castro praise,0.49081985093619346
Sports,Football,2,winning state football titles,0.49081985093619346
Sports,Football,2,football revolution,0.4726413379385566
Sports,Football,2,a football player,0.45446282494091983
Sports,Football,2,football games,0.4362843119432831
Sports,Football,2,the game,0.4362843119432831
Sports,Football,2,the popular vote,0.4362843119432831
Sports,Football,2,gus johnson,0.4362843119432831
Sports,Football,2,the last week,0.4181057989456462
Sports,Football,2,madeinmemphis lovingthe901,0.4181057989456462
Sports,Cricket,2,shit ungrateful piece,13.37122345198923
Sports,Cricket,2,ungrateful piece,4.4570744839964105
Sports,Cricket,2,shit ungrateful piec,4.4570744839964105
Sports,Cricket,2,dead dozens,3.1857612922524674
Sports,Cricket,2,california rave party,3.1857612922524674
Sports,Cricket,2,twice melody project chaeyoung twice chaeyoung melodyproject,1.839664971582411
Sports,Cricket,2,ov australia,1.7947950942267425
Sports,Cricket,2,a black house,1.7798384684415196
Sports,Cricket,2,florida state,1.4059228238109482
Sports,Cricket,2,michigan vs,1.4059228238109482
Sports,Cricket,2,lockie ferguson,1.3610529464552796
Sports,Cricket,2,ov ausvnz,1.1666168112473827
Sports,Cricket,2,president buhari,1.1516601854621598
Sports,Cricket,2,a big orange bowl,1.0469638049655998
Sports,Cricket,2,the austerity,0.9871373018247084
Sports,Cricket,2,yearold mark,0.9721806760394854
Sports,Cricket,2,cold seasons,0.9572240502542626
Sports,Cricket,2,the demonetisation,0.9422674244690397
Sports,Cricket,2,nothing ungrateful people,0.8076577924020341
Sports,Cricket,2,international cricket,0.7029614119054741
